ID Consumidor	Gênero	Estado civil	Pets	Bairro
1256	M	Casado(a)	5	Belford Roxo
1259	F	Casado(a)	1	Nova Iguaçu
1260	F	Casado(a)	4	Mesquita
1261	F	Solteiro(a)	3	Nova Iguaçu
1262	M	Solteiro(a)	5	Belford Roxo
1265	F	Casado(a)	2	Mesquita
1266	F	Solteiro(a)	4	Mesquita
1268	F	Solteiro(a)	2	Nova Iguaçu
1270	F	Casado(a)	1	Belford Roxo
1271	M	Solteiro(a)	2	Mesquita
1274	M	Solteiro(a)	2	Belford Roxo
1275	M	Solteiro(a)	4	Nova Iguaçu
1277	F	Casado(a)	1	Mesquita
1279	F	Solteiro(a)	3	Nova Iguaçu
1281	F	Casado(a)	4	Nova Iguaçu
1282	F	Solteiro(a)	3	Nova Iguaçu
1284	F	Solteiro(a)	1	Nova Iguaçu
1285	M	Casado(a)	5	Mesquita
1286	M	Casado(a)	4	Nova Iguaçu
1289	M	Casado(a)	4	Mesquita
1293	M	Casado(a)	3	Mesquita
1295	M	Casado(a)	3	Mesquita
1297	M	Solteiro(a)	4	Nova Iguaçu
1300	M	Casado(a)	1	Mesquita
1304	M	Solteiro(a)	3	Mesquita
1306	M	Casado(a)	4	Mesquita
1309	F	Casado(a)	1	Nova Iguaçu
1310	F	Casado(a)	4	Nova Iguaçu
1311	M	Casado(a)	4	Nova Iguaçu
1312	F	Solteiro(a)	2	Nova Iguaçu
1313	F	Casado(a)	1	Mesquita
1316	M	Casado(a)	3	Mesquita
1317	F	Solteiro(a)	2	Nova Iguaçu
1319	M	Casado(a)	1	Nova Iguaçu
1321	M	Casado(a)	3	Mesquita
1322	M	Solteiro(a)	5	Mesquita
1325	M	Solteiro(a)	4	Mesquita
1328	M	Solteiro(a)	5	Mesquita
1329	F	Solteiro(a)	3	Mesquita
1330	M	Solteiro(a)	4	Mesquita
1331	F	Solteiro(a)	4	Mesquita
1332	F	Casado(a)	3	Nova Iguaçu
1334	M	Casado(a)	3	Mesquita
1337	M	Solteiro(a)	5	Mesquita
1338	M	Solteiro(a)	5	Nova Iguaçu
1339	F	Solteiro(a)	2	Mesquita
1341	M	Casado(a)	3	Nova Iguaçu
1343	M	Casado(a)	1	Mesquita
1344	M	Solteiro(a)	3	Belford Roxo
1345	F	Casado(a)	5	Mesquita
1346	F	Solteiro(a)	4	Mesquita
1347	M	Casado(a)	2	Mesquita
1350	M	Casado(a)	5	Belford Roxo
1352	M	Solteiro(a)	4	Mesquita
1357	F	Solteiro(a)	5	Nova Iguaçu
1360	M	Casado(a)	4	Mesquita
1361	F	Solteiro(a)	1	Nova Iguaçu
1362	M	Solteiro(a)	4	Belford Roxo
1366	F	Solteiro(a)	4	Mesquita
1367	F	Solteiro(a)	3	Belford Roxo
1368	F	Casado(a)	1	Belford Roxo
1370	F	Casado(a)	2	Mesquita
1371	M	Casado(a)	3	Mesquita
1374	M	Solteiro(a)	1	Belford Roxo
1376	M	Casado(a)	5	Belford Roxo
1377	M	Solteiro(a)	3	Belford Roxo
1378	M	Solteiro(a)	1	Nova Iguaçu
1379	F	Casado(a)	2	Belford Roxo
1380	F	Solteiro(a)	1	Nova Iguaçu
1386	F	Casado(a)	4	Nova Iguaçu
1387	F	Casado(a)	1	Nova Iguaçu
1388	M	Casado(a)	1	Mesquita
1389	M	Casado(a)	1	Mesquita
1390	F	Solteiro(a)	1	Mesquita
1391	M	Solteiro(a)	1	Belford Roxo
1392	M	Casado(a)	2	Mesquita
1393	M	Solteiro(a)	5	Mesquita
1394	M	Casado(a)	1	Belford Roxo
1395	M	Solteiro(a)	1	Belford Roxo
1396	F	Solteiro(a)	5	Mesquita
1397	M	Solteiro(a)	1	Nova Iguaçu
1402	F	Casado(a)	4	Mesquita
1406	F	Solteiro(a)	2	Mesquita
1408	F	Solteiro(a)	5	Belford Roxo
1409	M	Casado(a)	1	Nova Iguaçu
1410	M	Solteiro(a)	1	Nova Iguaçu
1412	M	Casado(a)	2	Nova Iguaçu
1414	F	Solteiro(a)	1	Mesquita
1415	M	Solteiro(a)	1	Nova Iguaçu
1417	F	Solteiro(a)	2	Mesquita
1418	F	Solteiro(a)	4	Mesquita
1419	M	Solteiro(a)	1	Belford Roxo
1420	M	Solteiro(a)	2	Mesquita
1421	F	Solteiro(a)	4	Nova Iguaçu
1423	F	Solteiro(a)	1	Mesquita
1424	M	Casado(a)	3	Belford Roxo
1425	F	Casado(a)	3	Mesquita
1427	M	Solteiro(a)	4	Belford Roxo
1428	F	Solteiro(a)	5	Nova Iguaçu
1429	F	Solteiro(a)	4	Mesquita
1430	M	Solteiro(a)	2	Nova Iguaçu
1431	M	Solteiro(a)	1	Belford Roxo
1432	M	Solteiro(a)	4	Nova Iguaçu
1434	M	Casado(a)	3	Nova Iguaçu
1437	F	Solteiro(a)	1	Belford Roxo
1438	F	Solteiro(a)	3	Nova Iguaçu
1442	F	Casado(a)	3	Nova Iguaçu
1443	F	Casado(a)	4	Belford Roxo
1444	F	Casado(a)	5	Nova Iguaçu
1446	F	Solteiro(a)	3	Nova Iguaçu
1447	M	Casado(a)	1	Mesquita
1448	F	Casado(a)	3	Belford Roxo
1449	F	Solteiro(a)	4	Mesquita
1451	M	Casado(a)	3	Nova Iguaçu
1455	F	Solteiro(a)	2	Belford Roxo
1457	F	Solteiro(a)	2	Nova Iguaçu
1460	M	Casado(a)	1	Nova Iguaçu
1466	M	Solteiro(a)	1	Mesquita
1467	F	Solteiro(a)	3	Mesquita
1468	M	Solteiro(a)	2	Mesquita
1469	F	Casado(a)	5	Nova Iguaçu
1470	M	Casado(a)	4	Mesquita
1473	M	Solteiro(a)	1	Mesquita
1475	M	Casado(a)	3	Belford Roxo
1478	M	Casado(a)	4	Mesquita
1480	M	Solteiro(a)	3	Belford Roxo
1481	F	Solteiro(a)	2	Mesquita
1484	F	Solteiro(a)	4	Belford Roxo
1485	F	Casado(a)	1	Mesquita
1487	F	Solteiro(a)	1	Belford Roxo
1490	M	Casado(a)	4	Mesquita
1491	F	Casado(a)	1	Nova Iguaçu
1494	F	Casado(a)	4	Mesquita
1495	F	Casado(a)	3	Nova Iguaçu
1497	F	Casado(a)	3	Mesquita
1498	F	Solteiro(a)	1	Nova Iguaçu
1499	F	Solteiro(a)	1	Mesquita
1501	F	Casado(a)	2	Belford Roxo
1502	F	Solteiro(a)	5	Belford Roxo
1503	F	Solteiro(a)	1	Mesquita
1504	F	Solteiro(a)	3	Nova Iguaçu
1507	M	Casado(a)	1	Mesquita
1508	M	Solteiro(a)	1	Mesquita
1511	M	Casado(a)	3	Nova Iguaçu
1512	M	Solteiro(a)	5	Belford Roxo
1519	M	Casado(a)	1	Belford Roxo
1520	M	Casado(a)	2	Belford Roxo
1523	M	Solteiro(a)	1	Mesquita
1524	F	Casado(a)	4	Mesquita
1528	F	Casado(a)	4	Nova Iguaçu
1529	F	Casado(a)	4	Mesquita
1531	F	Casado(a)	1	Mesquita
1532	F	Casado(a)	4	Mesquita
1533	M	Casado(a)	3	Nova Iguaçu
1537	F	Solteiro(a)	3	Mesquita
1538	M	Solteiro(a)	2	Mesquita
1539	M	Casado(a)	2	Belford Roxo
1541	M	Casado(a)	4	Mesquita
1542	F	Solteiro(a)	3	Mesquita
1545	M	Casado(a)	1	Mesquita
1547	M	Solteiro(a)	5	Nova Iguaçu
1548	F	Solteiro(a)	2	Mesquita
1549	M	Solteiro(a)	4	Mesquita
1550	F	Solteiro(a)	2	Mesquita
1551	F	Casado(a)	4	Nova Iguaçu
1553	F	Casado(a)	1	Mesquita
1554	M	Casado(a)	3	Mesquita
1556	F	Casado(a)	3	Mesquita
1559	F	Solteiro(a)	2	Belford Roxo
1560	F	Solteiro(a)	1	Mesquita
1561	F	Casado(a)	4	Nova Iguaçu
1563	F	Casado(a)	4	Belford Roxo
1564	M	Casado(a)	4	Nova Iguaçu
1565	M	Casado(a)	5	Nova Iguaçu
1567	M	Casado(a)	2	Nova Iguaçu
1568	M	Casado(a)	1	Belford Roxo
1571	F	Solteiro(a)	1	Nova Iguaçu
1572	M	Casado(a)	4	Nova Iguaçu
1575	M	Casado(a)	2	Mesquita
1576	F	Casado(a)	4	Mesquita
1577	F	Solteiro(a)	4	Belford Roxo
1578	F	Casado(a)	1	Belford Roxo
1580	F	Solteiro(a)	4	Mesquita
1582	M	Casado(a)	4	Nova Iguaçu
1583	F	Casado(a)	1	Mesquita
1584	F	Casado(a)	3	Mesquita
1586	F	Solteiro(a)	2	Mesquita
1587	M	Casado(a)	2	Nova Iguaçu
1588	M	Solteiro(a)	1	Mesquita
1589	M	Casado(a)	1	Mesquita
1590	F	Casado(a)	1	Mesquita
1593	F	Solteiro(a)	2	Belford Roxo
1594	M	Casado(a)	2	Nova Iguaçu
1596	M	Casado(a)	2	Nova Iguaçu
1598	M	Casado(a)	1	Nova Iguaçu
1599	F	Solteiro(a)	4	Mesquita
1601	M	Solteiro(a)	1	Mesquita
1602	F	Solteiro(a)	5	Mesquita
1603	F	Casado(a)	3	Mesquita
1605	M	Solteiro(a)	1	Mesquita
1606	M	Casado(a)	1	Nova Iguaçu
1607	F	Casado(a)	1	Mesquita
1610	F	Solteiro(a)	1	Nova Iguaçu
1611	M	Solteiro(a)	1	Mesquita
1612	M	Casado(a)	3	Nova Iguaçu
1614	F	Solteiro(a)	3	Mesquita
1615	F	Solteiro(a)	4	Mesquita
1616	M	Solteiro(a)	3	Nova Iguaçu
1617	M	Casado(a)	4	Nova Iguaçu
1620	F	Casado(a)	1	Belford Roxo
1622	M	Casado(a)	1	Nova Iguaçu
1624	M	Solteiro(a)	4	Nova Iguaçu
1625	M	Casado(a)	1	Belford Roxo
1626	M	Casado(a)	1	Mesquita
1628	M	Casado(a)	5	Mesquita
1631	M	Casado(a)	3	Nova Iguaçu
1633	M	Solteiro(a)	4	Nova Iguaçu
1634	F	Casado(a)	1	Nova Iguaçu
1636	F	Solteiro(a)	2	Nova Iguaçu
1638	M	Solteiro(a)	1	Nova Iguaçu
1639	F	Casado(a)	4	Mesquita
1641	M	Casado(a)	2	Mesquita
1642	F	Casado(a)	4	Mesquita
1643	F	Casado(a)	1	Nova Iguaçu
1646	M	Solteiro(a)	2	Mesquita
1647	F	Casado(a)	1	Mesquita
1648	F	Casado(a)	3	Nova Iguaçu
1650	M	Casado(a)	2	Belford Roxo
1654	M	Solteiro(a)	1	Mesquita
1655	M	Solteiro(a)	2	Mesquita
1656	F	Solteiro(a)	4	Mesquita
1658	F	Solteiro(a)	3	Mesquita
1659	F	Casado(a)	1	Mesquita
1660	F	Solteiro(a)	4	Mesquita
1662	F	Solteiro(a)	1	Mesquita
1663	F	Casado(a)	2	Belford Roxo
1665	F	Solteiro(a)	4	Mesquita
1666	F	Solteiro(a)	3	Belford Roxo
1669	F	Casado(a)	5	Nova Iguaçu
1674	M	Solteiro(a)	1	Belford Roxo
1675	M	Solteiro(a)	2	Mesquita
1676	M	Casado(a)	3	Nova Iguaçu
1681	F	Casado(a)	5	Mesquita
1682	F	Solteiro(a)	1	Mesquita
1683	M	Casado(a)	3	Belford Roxo
1684	M	Casado(a)	3	Mesquita
1686	M	Casado(a)	1	Mesquita
1690	M	Casado(a)	2	Nova Iguaçu
1692	F	Casado(a)	3	Nova Iguaçu
1693	M	Casado(a)	3	Nova Iguaçu
1696	M	Solteiro(a)	3	Mesquita
1701	F	Solteiro(a)	1	Mesquita
1702	M	Solteiro(a)	2	Belford Roxo
1706	F	Solteiro(a)	3	Mesquita
1718	M	Solteiro(a)	4	Mesquita
1719	M	Casado(a)	3	Belford Roxo
1720	F	Solteiro(a)	4	Nova Iguaçu
1721	M	Casado(a)	4	Mesquita
1722	F	Solteiro(a)	3	Belford Roxo
1726	F	Solteiro(a)	1	Mesquita
1728	F	Casado(a)	4	Mesquita
1729	M	Solteiro(a)	1	Nova Iguaçu
1730	F	Casado(a)	1	Nova Iguaçu
1731	F	Casado(a)	5	Mesquita
1736	F	Solteiro(a)	1	Mesquita
1737	M	Casado(a)	5	Nova Iguaçu
1738	M	Solteiro(a)	4	Belford Roxo
1740	F	Casado(a)	1	Mesquita
1741	M	Casado(a)	4	Nova Iguaçu
1742	F	Casado(a)	2	Belford Roxo
1743	M	Casado(a)	3	Mesquita
1744	M	Casado(a)	3	Mesquita
1745	M	Casado(a)	3	Mesquita
1747	F	Solteiro(a)	1	Nova Iguaçu
1748	F	Solteiro(a)	1	Mesquita
1750	F	Solteiro(a)	3	Mesquita
1753	F	Casado(a)	3	Belford Roxo
1754	F	Solteiro(a)	5	Nova Iguaçu
1755	F	Casado(a)	1	Nova Iguaçu
1758	F	Solteiro(a)	4	Nova Iguaçu
1759	F	Casado(a)	1	Belford Roxo
1763	M	Casado(a)	4	Nova Iguaçu
1765	M	Solteiro(a)	2	Mesquita
1767	M	Solteiro(a)	1	Belford Roxo
1769	F	Solteiro(a)	4	Belford Roxo
1770	M	Solteiro(a)	5	Nova Iguaçu
1771	M	Casado(a)	4	Mesquita
1773	M	Casado(a)	2	Mesquita
1774	F	Solteiro(a)	1	Mesquita
1777	M	Solteiro(a)	3	Belford Roxo
1780	F	Solteiro(a)	3	Nova Iguaçu
1781	M	Solteiro(a)	1	Belford Roxo
1782	F	Casado(a)	1	Mesquita
1783	M	Casado(a)	1	Nova Iguaçu
1785	F	Solteiro(a)	5	Nova Iguaçu
1787	F	Casado(a)	2	Nova Iguaçu
1788	F	Casado(a)	5	Mesquita
1791	M	Solteiro(a)	1	Mesquita
1792	M	Solteiro(a)	4	Belford Roxo
1793	F	Solteiro(a)	1	Mesquita
1794	F	Solteiro(a)	4	Mesquita
1795	M	Solteiro(a)	4	Nova Iguaçu
1796	F	Solteiro(a)	2	Mesquita
1798	M	Solteiro(a)	1	Nova Iguaçu
1799	M	Solteiro(a)	5	Belford Roxo
1802	F	Casado(a)	1	Mesquita
1805	F	Solteiro(a)	1	Mesquita
1807	F	Casado(a)	1	Mesquita
1808	M	Solteiro(a)	4	Nova Iguaçu
1810	F	Casado(a)	1	Mesquita
1811	M	Solteiro(a)	4	Nova Iguaçu
1812	M	Solteiro(a)	5	Mesquita
1813	F	Solteiro(a)	4	Mesquita
1814	M	Casado(a)	2	Belford Roxo
1815	M	Casado(a)	5	Belford Roxo
1820	M	Solteiro(a)	4	Mesquita
1821	M	Solteiro(a)	4	Mesquita
1822	M	Casado(a)	2	Mesquita
1823	M	Solteiro(a)	2	Mesquita
1825	M	Casado(a)	5	Mesquita
1826	M	Solteiro(a)	1	Belford Roxo
1829	M	Solteiro(a)	3	Nova Iguaçu
1832	F	Solteiro(a)	4	Mesquita
1836	F	Casado(a)	3	Mesquita
1838	M	Solteiro(a)	3	Nova Iguaçu
1839	F	Casado(a)	3	Nova Iguaçu
1841	M	Casado(a)	1	Mesquita
1843	M	Casado(a)	2	Mesquita
1844	M	Casado(a)	1	Nova Iguaçu
1845	F	Solteiro(a)	2	Mesquita
1848	M	Solteiro(a)	1	Nova Iguaçu
1849	F	Solteiro(a)	1	Mesquita
1850	M	Solteiro(a)	1	Nova Iguaçu
1852	F	Solteiro(a)	1	Mesquita
1853	F	Solteiro(a)	4	Nova Iguaçu
1856	F	Solteiro(a)	1	Nova Iguaçu
1861	F	Casado(a)	4	Mesquita
1862	F	Solteiro(a)	3	Mesquita
1864	M	Solteiro(a)	4	Mesquita
1865	F	Solteiro(a)	2	Belford Roxo
1866	F	Casado(a)	1	Belford Roxo
1869	F	Solteiro(a)	4	Nova Iguaçu
1871	F	Casado(a)	1	Nova Iguaçu
1872	M	Solteiro(a)	4	Mesquita
1874	M	Solteiro(a)	2	Mesquita
1877	F	Casado(a)	1	Belford Roxo
1882	M	Solteiro(a)	5	Mesquita
1883	M	Casado(a)	1	Mesquita
1887	M	Casado(a)	5	Nova Iguaçu
1890	M	Casado(a)	4	Nova Iguaçu
1891	M	Solteiro(a)	1	Belford Roxo
1893	M	Solteiro(a)	2	Mesquita
1894	F	Solteiro(a)	3	Mesquita
1896	F	Casado(a)	3	Mesquita
1897	F	Solteiro(a)	4	Mesquita
1898	M	Solteiro(a)	1	Mesquita
1899	M	Solteiro(a)	3	Belford Roxo
1900	F	Solteiro(a)	3	Belford Roxo
1901	M	Casado(a)	2	Mesquita
1904	M	Solteiro(a)	2	Mesquita
1906	M	Casado(a)	1	Belford Roxo
1910	F	Solteiro(a)	1	Belford Roxo
1913	M	Casado(a)	3	Mesquita
1915	M	Solteiro(a)	1	Nova Iguaçu
1916	M	Solteiro(a)	3	Mesquita
1917	M	Casado(a)	1	Mesquita
1918	F	Casado(a)	1	Belford Roxo
1920	M	Solteiro(a)	2	Belford Roxo
1921	F	Casado(a)	4	Mesquita
1922	M	Solteiro(a)	2	Mesquita
1925	F	Solteiro(a)	4	Mesquita
1926	F	Casado(a)	2	Nova Iguaçu
1928	F	Casado(a)	2	Mesquita
1929	F	Solteiro(a)	1	Belford Roxo
1930	F	Solteiro(a)	4	Belford Roxo
1931	M	Casado(a)	1	Mesquita
1932	M	Casado(a)	2	Mesquita
1934	F	Casado(a)	2	Mesquita
1935	F	Solteiro(a)	4	Belford Roxo
1936	M	Solteiro(a)	4	Belford Roxo
1938	M	Solteiro(a)	3	Nova Iguaçu
1939	F	Casado(a)	5	Belford Roxo
1940	F	Casado(a)	1	Mesquita
1941	F	Solteiro(a)	5	Mesquita
1942	F	Solteiro(a)	2	Nova Iguaçu
1946	M	Solteiro(a)	4	Belford Roxo
1947	M	Casado(a)	1	Belford Roxo
1948	M	Casado(a)	1	Mesquita
1950	F	Solteiro(a)	3	Nova Iguaçu
1952	F	Casado(a)	1	Mesquita
1953	F	Solteiro(a)	1	Belford Roxo
1954	F	Casado(a)	3	Mesquita
1956	M	Solteiro(a)	1	Mesquita
1957	M	Casado(a)	2	Mesquita
1958	F	Solteiro(a)	4	Mesquita
1959	M	Solteiro(a)	1	Mesquita
1961	F	Casado(a)	5	Mesquita
1962	M	Solteiro(a)	1	Nova Iguaçu
1965	F	Casado(a)	3	Mesquita
1966	F	Solteiro(a)	5	Belford Roxo
1972	F	Solteiro(a)	2	Nova Iguaçu
1973	M	Casado(a)	2	Mesquita
1974	F	Casado(a)	1	Mesquita
1975	M	Casado(a)	2	Belford Roxo
1976	F	Solteiro(a)	4	Belford Roxo
1977	M	Casado(a)	4	Mesquita
1978	F	Solteiro(a)	3	Mesquita
1979	M	Solteiro(a)	5	Nova Iguaçu
1980	F	Casado(a)	4	Mesquita
1983	M	Casado(a)	5	Mesquita
1984	F	Casado(a)	1	Nova Iguaçu
1985	M	Casado(a)	2	Mesquita
1987	F	Casado(a)	1	Mesquita
1990	F	Solteiro(a)	2	Belford Roxo
1991	F	Solteiro(a)	1	Mesquita
1995	F	Solteiro(a)	5	Mesquita
1996	F	Casado(a)	1	Mesquita
1999	M	Casado(a)	2	Nova Iguaçu
2001	F	Casado(a)	4	Mesquita
2002	M	Solteiro(a)	3	Mesquita
2011	M	Casado(a)	3	Mesquita
2015	F	Solteiro(a)	2	Mesquita
2019	M	Solteiro(a)	4	Nova Iguaçu
2022	M	Solteiro(a)	3	Mesquita
2023	F	Casado(a)	1	Nova Iguaçu
2024	F	Casado(a)	2	Nova Iguaçu
2029	M	Casado(a)	1	Belford Roxo
2032	F	Casado(a)	3	Mesquita
2034	F	Casado(a)	5	Nova Iguaçu
2035	F	Casado(a)	5	Mesquita
2039	F	Solteiro(a)	1	Nova Iguaçu
2041	F	Solteiro(a)	1	Mesquita
2043	M	Casado(a)	4	Nova Iguaçu
2044	M	Solteiro(a)	1	Mesquita
2047	F	Casado(a)	3	Nova Iguaçu
2048	M	Solteiro(a)	3	Mesquita
2050	F	Casado(a)	3	Nova Iguaçu
2051	M	Casado(a)	3	Belford Roxo
2052	F	Solteiro(a)	1	Mesquita
2053	M	Solteiro(a)	5	Nova Iguaçu
2054	M	Solteiro(a)	1	Mesquita
2057	F	Solteiro(a)	2	Mesquita
2059	F	Casado(a)	1	Mesquita
2060	M	Solteiro(a)	1	Mesquita
2061	M	Casado(a)	3	Nova Iguaçu
2063	M	Casado(a)	2	Mesquita
2065	M	Casado(a)	2	Mesquita
2066	F	Casado(a)	5	Belford Roxo
2067	F	Solteiro(a)	3	Mesquita
2068	F	Casado(a)	3	Mesquita
2070	F	Casado(a)	4	Mesquita
2071	F	Solteiro(a)	2	Nova Iguaçu
2075	F	Solteiro(a)	1	Mesquita
2076	F	Solteiro(a)	3	Mesquita
2077	M	Casado(a)	4	Mesquita
2078	M	Casado(a)	1	Nova Iguaçu
2082	M	Solteiro(a)	5	Mesquita
2084	F	Casado(a)	1	Mesquita
2086	M	Casado(a)	1	Mesquita
2088	M	Casado(a)	1	Mesquita
2090	F	Solteiro(a)	2	Mesquita
2094	F	Casado(a)	2	Mesquita
2095	M	Casado(a)	1	Mesquita
2096	F	Casado(a)	1	Nova Iguaçu
2099	M	Casado(a)	1	Belford Roxo
2106	M	Solteiro(a)	5	Mesquita
2107	F	Solteiro(a)	2	Belford Roxo
2108	F	Casado(a)	5	Mesquita
2110	F	Solteiro(a)	3	Nova Iguaçu
2111	M	Solteiro(a)	2	Mesquita
2112	M	Casado(a)	2	Mesquita
2114	F	Solteiro(a)	3	Belford Roxo
2115	M	Casado(a)	1	Belford Roxo
2118	F	Solteiro(a)	4	Belford Roxo
2123	M	Casado(a)	1	Belford Roxo
2124	M	Solteiro(a)	3	Belford Roxo
2127	F	Casado(a)	4	Mesquita
2128	M	Solteiro(a)	3	Belford Roxo
2130	M	Casado(a)	4	Belford Roxo
2132	M	Casado(a)	3	Mesquita
2134	F	Casado(a)	4	Nova Iguaçu
2135	F	Casado(a)	3	Mesquita
2139	F	Casado(a)	4	Belford Roxo
2141	M	Solteiro(a)	1	Belford Roxo
2143	M	Solteiro(a)	3	Mesquita
2144	M	Casado(a)	4	Nova Iguaçu
2147	M	Solteiro(a)	1	Mesquita
2150	F	Solteiro(a)	4	Mesquita
2151	M	Casado(a)	2	Mesquita
2153	F	Casado(a)	4	Nova Iguaçu
2156	F	Casado(a)	3	Belford Roxo
2158	M	Casado(a)	3	Nova Iguaçu
2162	M	Casado(a)	1	Mesquita
2163	M	Solteiro(a)	1	Belford Roxo
2168	F	Casado(a)	3	Nova Iguaçu
2169	M	Casado(a)	3	Mesquita
2171	M	Solteiro(a)	1	Mesquita
2175	F	Casado(a)	5	Mesquita
2176	F	Casado(a)	5	Belford Roxo
2177	M	Casado(a)	1	Mesquita
2178	M	Casado(a)	1	Mesquita
2181	M	Solteiro(a)	5	Mesquita
2182	M	Solteiro(a)	3	Mesquita
2183	F	Casado(a)	4	Mesquita
2185	F	Casado(a)	2	Mesquita
2187	M	Casado(a)	1	Mesquita
2188	M	Casado(a)	2	Mesquita
2191	F	Casado(a)	5	Belford Roxo
2193	M	Casado(a)	3	Mesquita
2194	M	Casado(a)	2	Mesquita
2198	F	Solteiro(a)	3	Mesquita
2200	M	Solteiro(a)	1	Belford Roxo
2201	F	Casado(a)	2	Nova Iguaçu
2204	M	Solteiro(a)	5	Nova Iguaçu
2206	F	Solteiro(a)	2	Belford Roxo
2208	F	Casado(a)	5	Mesquita
2211	F	Solteiro(a)	5	Mesquita
2215	F	Solteiro(a)	1	Nova Iguaçu
2217	F	Solteiro(a)	4	Mesquita
2218	M	Solteiro(a)	4	Mesquita
2219	M	Casado(a)	3	Belford Roxo
2220	F	Casado(a)	2	Nova Iguaçu
2221	M	Solteiro(a)	1	Nova Iguaçu
2222	M	Casado(a)	2	Belford Roxo
2224	F	Casado(a)	3	Nova Iguaçu
2227	M	Solteiro(a)	2	Mesquita
2228	F	Solteiro(a)	2	Mesquita
2229	M	Solteiro(a)	4	Mesquita
2232	M	Solteiro(a)	2	Belford Roxo
2234	M	Solteiro(a)	1	Mesquita
2237	F	Solteiro(a)	4	Belford Roxo
2239	M	Casado(a)	2	Belford Roxo
2242	M	Solteiro(a)	4	Mesquita
2244	F	Solteiro(a)	5	Mesquita
2245	M	Casado(a)	4	Nova Iguaçu
2246	M	Solteiro(a)	3	Mesquita
2248	F	Casado(a)	1	Mesquita
2251	M	Casado(a)	1	Mesquita
2252	F	Solteiro(a)	1	Mesquita
2254	M	Solteiro(a)	1	Mesquita
2255	M	Solteiro(a)	3	Nova Iguaçu
2257	M	Solteiro(a)	2	Belford Roxo
2258	F	Casado(a)	1	Nova Iguaçu
2259	M	Casado(a)	3	Mesquita
2260	M	Casado(a)	4	Nova Iguaçu
2263	M	Solteiro(a)	1	Nova Iguaçu
2269	M	Solteiro(a)	1	Nova Iguaçu
2270	M	Solteiro(a)	3	Nova Iguaçu
2271	M	Solteiro(a)	4	Mesquita
2272	M	Solteiro(a)	1	Mesquita
2273	F	Solteiro(a)	1	Mesquita
2278	M	Casado(a)	2	Mesquita
2279	F	Solteiro(a)	1	Mesquita
2280	F	Solteiro(a)	2	Mesquita
2282	M	Casado(a)	5	Belford Roxo
2286	M	Solteiro(a)	3	Belford Roxo
2293	F	Solteiro(a)	3	Mesquita
2294	M	Solteiro(a)	2	Nova Iguaçu
2295	M	Casado(a)	4	Mesquita
2296	F	Solteiro(a)	4	Belford Roxo
2298	F	Solteiro(a)	4	Nova Iguaçu
2300	F	Solteiro(a)	5	Belford Roxo
2302	M	Solteiro(a)	3	Mesquita
2304	M	Solteiro(a)	1	Mesquita
2309	M	Solteiro(a)	4	Mesquita
2310	F	Casado(a)	4	Nova Iguaçu
2311	M	Casado(a)	5	Mesquita
2313	F	Casado(a)	3	Nova Iguaçu
2314	F	Solteiro(a)	1	Mesquita
2316	M	Casado(a)	4	Belford Roxo
2318	M	Casado(a)	5	Mesquita
2320	F	Casado(a)	1	Mesquita
2323	M	Solteiro(a)	3	Belford Roxo
2324	M	Solteiro(a)	4	Belford Roxo
2327	F	Casado(a)	4	Mesquita
2329	M	Casado(a)	2	Mesquita
2330	M	Casado(a)	4	Belford Roxo
2331	F	Solteiro(a)	4	Nova Iguaçu
2334	M	Solteiro(a)	2	Mesquita
2335	M	Solteiro(a)	2	Mesquita
2337	M	Casado(a)	5	Belford Roxo
2338	M	Solteiro(a)	1	Mesquita
2341	M	Casado(a)	5	Mesquita
2343	F	Solteiro(a)	4	Mesquita
2344	M	Solteiro(a)	1	Mesquita
2352	F	Casado(a)	3	Nova Iguaçu
2354	F	Solteiro(a)	2	Belford Roxo
2355	M	Casado(a)	2	Nova Iguaçu
2359	M	Casado(a)	2	Nova Iguaçu
2361	M	Solteiro(a)	3	Nova Iguaçu
2362	F	Casado(a)	3	Mesquita
2366	F	Casado(a)	4	Belford Roxo
2368	F	Solteiro(a)	1	Nova Iguaçu
2371	M	Solteiro(a)	1	Nova Iguaçu
2373	F	Casado(a)	4	Mesquita
2374	F	Solteiro(a)	3	Mesquita
2376	M	Solteiro(a)	2	Nova Iguaçu
2377	M	Casado(a)	1	Mesquita
2378	F	Casado(a)	4	Nova Iguaçu
2379	F	Casado(a)	5	Mesquita
2381	M	Casado(a)	3	Belford Roxo
2384	F	Casado(a)	5	Nova Iguaçu
2385	F	Solteiro(a)	1	Belford Roxo
2388	F	Solteiro(a)	3	Mesquita
2389	M	Casado(a)	2	Mesquita
2390	F	Casado(a)	3	Mesquita
2391	F	Casado(a)	3	Belford Roxo
2393	F	Casado(a)	3	Belford Roxo
2394	F	Solteiro(a)	2	Belford Roxo
2396	F	Solteiro(a)	1	Belford Roxo
2397	F	Solteiro(a)	2	Nova Iguaçu
2398	F	Solteiro(a)	4	Mesquita
2400	F	Casado(a)	3	Belford Roxo
2402	F	Solteiro(a)	1	Belford Roxo
2404	F	Casado(a)	2	Belford Roxo
2405	F	Solteiro(a)	4	Nova Iguaçu
2408	M	Casado(a)	1	Mesquita
2412	M	Solteiro(a)	5	Mesquita
2414	F	Solteiro(a)	5	Mesquita
